Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
EL,Land use indicators,224,Turks and Caicos Islands,7209,Share in Land area,6610,Agricultural land,2009,2009,%,1.05,Fc,Calculated data
EL,Land use indicators,224,Turks and Caicos Islands,7209,Share in Land area,6610,Agricultural land,2010,2010,%,1.05,Fc,Calculated data
EL,Land use indicators,224,Turks and Caicos Islands,7209,Share in Land area,6610,Agricultural land,2011,2011,%,1.05,Fc,Calculated data
EL,Land use indicators,224,Turks and Caicos Islands,7209,Share in Land area,6610,Agricultural land,2012,2012,%,1.05,Fc,Calculated data
EL,Land use indicators,224,Turks and Caicos Islands,7209,Share in Land area,6610,Agricultural land,2013,2013,%,1.05,Fc,Calculated data
EL,Land use indicators,224,Turks and Caicos Islands,7209,Share in Land area,6610,Agricultural land,2014,2014,%,1.05,Fc,Calculated data
EL,Land use indicators,224,Turks and Caicos Islands,7209,Share in Land area,6610,Agricultural land,2015,2015,%,1.05,Fc,Calculated data
EL,Land use indicators,224,Turks and Caicos Islands,7209,Share in Land area,6610,Agricultural land,2016,2016,%,1.05,Fc,Calculated data
EL,Land use indicators,224,Turks and Caicos Islands,7209,Share in Land area,6646,Forest land,1990,1990,%,36.21,Fc,Calculated data
EL,Land use indicators,224,Turks and Caicos Islands,7209,Share in Land area,6646,Forest land,1991,1991,%,36.21,Fc,Calculated data
EL,Land use indicators,224,Turks and Caicos Islands,7209,Share in Land area,6646,Forest land,1992,1992,%,36.21,Fc,Calculated data
EL,Land use indicators,224,Turks and Caicos Islands,7209,Share in Land area,6646,Forest land,1993,1993,%,36.21,Fc,Calculated data
EL,Land use indicators,224,Turks and Caicos Islands,7209,Share in Land area,6646,Forest land,1994,1994,%,36.21,Fc,Calculated data
EL,Land use indicators,224,Turks and Caicos Islands,7209,Share in Land area,6646,Forest land,1995,1995,%,36.21,Fc,Calculated data
EL,Land use indicators,224,Turks and Caicos Islands,7209,Share in Land area,6646,Forest land,1996,1996,%,36.21,Fc,Calculated data
EL,Land use indicators,224,Turks and Caicos Islands,7209,Share in Land area,6646,Forest land,1997,1997,%,36.21,Fc,Calculated data
EL,Land use indicators,224,Turks and Caicos Islands,7209,Share in Land area,6646,Forest land,1998,1998,%,36.21,Fc,Calculated data
EL,Land use indicators,224,Turks and Caicos Islands,7209,Share in Land area,6646,Forest land,1999,1999,%,36.21,Fc,Calculated data
EL,Land use indicators,224,Turks and Caicos Islands,7209,Share in Land area,6646,Forest land,2000,2000,%,36.21,Fc,Calculated data
EL,Land use indicators,224,Turks and Caicos Islands,7209,Share in Land area,6646,Forest land,2001,2001,%,36.21,Fc,Calculated data
EL,Land use indicators,224,Turks and Caicos Islands,7209,Share in Land area,6646,Forest land,2002,2002,%,36.21,Fc,Calculated data
EL,Land use indicators,224,Turks and Caicos Islands,7209,Share in Land area,6646,Forest land,2003,2003,%,36.21,Fc,Calculated data
EL,Land use indicators,224,Turks and Caicos Islands,7209,Share in Land area,6646,Forest land,2004,2004,%,36.21,Fc,Calculated data
EL,Land use indicators,224,Turks and Caicos Islands,7209,Share in Land area,6646,Forest land,2005,2005,%,36.21,Fc,Calculated data
EL,Land use indicators,224,Turks and Caicos Islands,7209,Share in Land area,6646,Forest land,2006,2006,%,36.21,Fc,Calculated data
EL,Land use indicators,224,Turks and Caicos Islands,7209,Share in Land area,6646,Forest land,2007,2007,%,36.21,Fc,Calculated data
EL,Land use indicators,224,Turks and Caicos Islands,7209,Share in Land area,6646,Forest land,2008,2008,%,36.21,Fc,Calculated data
EL,Land use indicators,224,Turks and Caicos Islands,7209,Share in Land area,6646,Forest land,2009,2009,%,36.21,Fc,Calculated data
EL,Land use indicators,224,Turks and Caicos Islands,7209,Share in Land area,6646,Forest land,2010,2010,%,36.21,Fc,Calculated data
EL,Land use indicators,224,Turks and Caicos Islands,7209,Share in Land area,6646,Forest land,2011,2011,%,36.21,Fc,Calculated data
EL,Land use indicators,224,Turks and Caicos Islands,7209,Share in Land area,6646,Forest land,2012,2012,%,36.21,Fc,Calculated data
EL,Land use indicators,224,Turks and Caicos Islands,7209,Share in Land area,6646,Forest land,2013,2013,%,36.21,Fc,Calculated data
EL,Land use indicators,224,Turks and Caicos Islands,7209,Share in Land area,6646,Forest land,2014,2014,%,36.21,Fc,Calculated data
EL,Land use indicators,224,Turks and Caicos Islands,7209,Share in Land area,6646,Forest land,2015,2015,%,36.21,Fc,Calculated data
EL,Land use indicators,224,Turks and Caicos Islands,7209,Share in Land area,6646,Forest land,2016,2016,%,36.21,Fc,Calculated data
EL,Land use indicators,227,Tuvalu,7209,Share in Land area,6610,Agricultural land,1961,1961,%,66.67,Fc,Calculated data
EL,Land use indicators,227,Tuvalu,7209,Share in Land area,6610,Agricultural land,1962,1962,%,66.67,Fc,Calculated data
EL,Land use indicators,227,Tuvalu,7209,Share in Land area,6610,Agricultural land,1963,1963,%,66.67,Fc,Calculated data
EL,Land use indicators,227,Tuvalu,7209,Share in Land area,6610,Agricultural land,1964,1964,%,66.67,Fc,Calculated data
EL,Land use indicators,227,Tuvalu,7209,Share in Land area,6610,Agricultural land,1965,1965,%,66.67,Fc,Calculated data
EL,Land use indicators,227,Tuvalu,7209,Share in Land area,6610,Agricultural land,1966,1966,%,66.67,Fc,Calculated data
EL,Land use indicators,227,Tuvalu,7209,Share in Land area,6610,Agricultural land,1967,1967,%,66.67,Fc,Calculated data
EL,Land use indicators,227,Tuvalu,7209,Share in Land area,6610,Agricultural land,1968,1968,%,66.67,Fc,Calculated data
EL,Land use indicators,227,Tuvalu,7209,Share in Land area,6610,Agricultural land,1969,1969,%,66.67,Fc,Calculated data
EL,Land use indicators,227,Tuvalu,7209,Share in Land area,6610,Agricultural land,1970,1970,%,66.67,Fc,Calculated data
EL,Land use indicators,227,Tuvalu,7209,Share in Land area,6610,Agricultural land,1971,1971,%,66.67,Fc,Calculated data
EL,Land use indicators,227,Tuvalu,7209,Share in Land area,6610,Agricultural land,1972,1972,%,66.67,Fc,Calculated data
EL,Land use indicators,227,Tuvalu,7209,Share in Land area,6610,Agricultural land,1973,1973,%,66.67,Fc,Calculated data
EL,Land use indicators,227,Tuvalu,7209,Share in Land area,6610,Agricultural land,1974,1974,%,66.67,Fc,Calculated data
EL,Land use indicators,227,Tuvalu,7209,Share in Land area,6610,Agricultural land,1975,1975,%,66.67,Fc,Calculated data
EL,Land use indicators,227,Tuvalu,7209,Share in Land area,6610,Agricultural land,1976,1976,%,66.67,Fc,Calculated data
EL,Land use indicators,227,Tuvalu,7209,Share in Land area,6610,Agricultural land,1977,1977,%,66.67,Fc,Calculated data
EL,Land use indicators,227,Tuvalu,7209,Share in Land area,6610,Agricultural land,1978,1978,%,66.67,Fc,Calculated data
EL,Land use indicators,227,Tuvalu,7209,Share in Land area,6610,Agricultural land,1979,1979,%,66.67,Fc,Calculated data
EL,Land use indicators,227,Tuvalu,7209,Share in Land area,6610,Agricultural land,1980,1980,%,66.67,Fc,Calculated data
EL,Land use indicators,227,Tuvalu,7209,Share in Land area,6610,Agricultural land,1981,1981,%,66.67,Fc,Calculated data
EL,Land use indicators,227,Tuvalu,7209,Share in Land area,6610,Agricultural land,1982,1982,%,66.67,Fc,Calculated data
EL,Land use indicators,227,Tuvalu,7209,Share in Land area,6610,Agricultural land,1983,1983,%,66.67,Fc,Calculated data
EL,Land use indicators,227,Tuvalu,7209,Share in Land area,6610,Agricultural land,1984,1984,%,66.67,Fc,Calculated data
EL,Land use indicators,227,Tuvalu,7209,Share in Land area,6610,Agricultural land,1985,1985,%,66.67,Fc,Calculated data
EL,Land use indicators,227,Tuvalu,7209,Share in Land area,6610,Agricultural land,1986,1986,%,66.67,Fc,Calculated data
EL,Land use indicators,227,Tuvalu,7209,Share in Land area,6610,Agricultural land,1987,1987,%,66.67,Fc,Calculated data
EL,Land use indicators,227,Tuvalu,7209,Share in Land area,6610,Agricultural land,1988,1988,%,66.67,Fc,Calculated data
EL,Land use indicators,227,Tuvalu,7209,Share in Land area,6610,Agricultural land,1989,1989,%,66.67,Fc,Calculated data
EL,Land use indicators,227,Tuvalu,7209,Share in Land area,6610,Agricultural land,1990,1990,%,66.67,Fc,Calculated data
EL,Land use indicators,227,Tuvalu,7209,Share in Land area,6610,Agricultural land,1991,1991,%,66.67,Fc,Calculated data
EL,Land use indicators,227,Tuvalu,7209,Share in Land area,6610,Agricultural land,1992,1992,%,66.67,Fc,Calculated data
EL,Land use indicators,227,Tuvalu,7209,Share in Land area,6610,Agricultural land,1993,1993,%,66.67,Fc,Calculated data
EL,Land use indicators,227,Tuvalu,7209,Share in Land area,6610,Agricultural land,1994,1994,%,66.67,Fc,Calculated data
EL,Land use indicators,227,Tuvalu,7209,Share in Land area,6610,Agricultural land,1995,1995,%,66.67,Fc,Calculated data
EL,Land use indicators,227,Tuvalu,7209,Share in Land area,6610,Agricultural land,1996,1996,%,66.67,Fc,Calculated data
EL,Land use indicators,227,Tuvalu,7209,Share in Land area,6610,Agricultural land,1997,1997,%,66.67,Fc,Calculated data
EL,Land use indicators,227,Tuvalu,7209,Share in Land area,6610,Agricultural land,1998,1998,%,66.67,Fc,Calculated data
EL,Land use indicators,227,Tuvalu,7209,Share in Land area,6610,Agricultural land,1999,1999,%,66.67,Fc,Calculated data
EL,Land use indicators,227,Tuvalu,7209,Share in Land area,6610,Agricultural land,2000,2000,%,66.67,Fc,Calculated data
EL,Land use indicators,227,Tuvalu,7209,Share in Land area,6610,Agricultural land,2001,2001,%,56.67,Fc,Calculated data
EL,Land use indicators,227,Tuvalu,7209,Share in Land area,6610,Agricultural land,2002,2002,%,56.67,Fc,Calculated data
EL,Land use indicators,227,Tuvalu,7209,Share in Land area,6610,Agricultural land,2003,2003,%,56.67,Fc,Calculated data
EL,Land use indicators,227,Tuvalu,7209,Share in Land area,6610,Agricultural land,2004,2004,%,56.67,Fc,Calculated data
EL,Land use indicators,227,Tuvalu,7209,Share in Land area,6610,Agricultural land,2005,2005,%,56.67,Fc,Calculated data
EL,Land use indicators,227,Tuvalu,7209,Share in Land area,6610,Agricultural land,2006,2006,%,56.67,Fc,Calculated data
EL,Land use indicators,227,Tuvalu,7209,Share in Land area,6610,Agricultural land,2007,2007,%,60,Fc,Calculated data
EL,Land use indicators,227,Tuvalu,7209,Share in Land area,6610,Agricultural land,2008,2008,%,60,Fc,Calculated data
EL,Land use indicators,227,Tuvalu,7209,Share in Land area,6610,Agricultural land,2009,2009,%,60,Fc,Calculated data
EL,Land use indicators,227,Tuvalu,7209,Share in Land area,6610,Agricultural land,2010,2010,%,60,Fc,Calculated data
EL,Land use indicators,227,Tuvalu,7209,Share in Land area,6610,Agricultural land,2011,2011,%,60,Fc,Calculated data
EL,Land use indicators,227,Tuvalu,7209,Share in Land area,6610,Agricultural land,2012,2012,%,60,Fc,Calculated data
EL,Land use indicators,227,Tuvalu,7209,Share in Land area,6610,Agricultural land,2013,2013,%,60,Fc,Calculated data
EL,Land use indicators,227,Tuvalu,7209,Share in Land area,6610,Agricultural land,2014,2014,%,60,Fc,Calculated data
EL,Land use indicators,227,Tuvalu,7209,Share in Land area,6610,Agricultural land,2015,2015,%,60,Fc,Calculated data
EL,Land use indicators,227,Tuvalu,7209,Share in Land area,6610,Agricultural land,2016,2016,%,60,Fc,Calculated data
EL,Land use indicators,227,Tuvalu,7209,Share in Land area,6646,Forest land,1990,1990,%,33.33,Fc,Calculated data
EL,Land use indicators,227,Tuvalu,7209,Share in Land area,6646,Forest land,1991,1991,%,33.33,Fc,Calculated data
EL,Land use indicators,227,Tuvalu,7209,Share in Land area,6646,Forest land,1992,1992,%,33.33,Fc,Calculated data
EL,Land use indicators,227,Tuvalu,7209,Share in Land area,6646,Forest land,1993,1993,%,33.33,Fc,Calculated data
EL,Land use indicators,227,Tuvalu,7209,Share in Land area,6646,Forest land,1994,1994,%,33.33,Fc,Calculated data
EL,Land use indicators,227,Tuvalu,7209,Share in Land area,6646,Forest land,1995,1995,%,33.33,Fc,Calculated data
EL,Land use indicators,227,Tuvalu,7209,Share in Land area,6646,Forest land,1996,1996,%,33.33,Fc,Calculated data
EL,Land use indicators,227,Tuvalu,7209,Share in Land area,6646,Forest land,1997,1997,%,33.33,Fc,Calculated data
EL,Land use indicators,227,Tuvalu,7209,Share in Land area,6646,Forest land,1998,1998,%,33.33,Fc,Calculated data
EL,Land use indicators,227,Tuvalu,7209,Share in Land area,6646,Forest land,1999,1999,%,33.33,Fc,Calculated data
EL,Land use indicators,227,Tuvalu,7209,Share in Land area,6646,Forest land,2000,2000,%,33.33,Fc,Calculated data
EL,Land use indicators,227,Tuvalu,7209,Share in Land area,6646,Forest land,2001,2001,%,33.33,Fc,Calculated data
EL,Land use indicators,227,Tuvalu,7209,Share in Land area,6646,Forest land,2002,2002,%,33.33,Fc,Calculated data
EL,Land use indicators,227,Tuvalu,7209,Share in Land area,6646,Forest land,2003,2003,%,33.33,Fc,Calculated data
EL,Land use indicators,227,Tuvalu,7209,Share in Land area,6646,Forest land,2004,2004,%,33.33,Fc,Calculated data
EL,Land use indicators,227,Tuvalu,7209,Share in Land area,6646,Forest land,2005,2005,%,33.33,Fc,Calculated data
EL,Land use indicators,227,Tuvalu,7209,Share in Land area,6646,Forest land,2006,2006,%,33.33,Fc,Calculated data
EL,Land use indicators,227,Tuvalu,7209,Share in Land area,6646,Forest land,2007,2007,%,33.33,Fc,Calculated data
EL,Land use indicators,227,Tuvalu,7209,Share in Land area,6646,Forest land,2008,2008,%,33.33,Fc,Calculated data
EL,Land use indicators,227,Tuvalu,7209,Share in Land area,6646,Forest land,2009,2009,%,33.33,Fc,Calculated data
EL,Land use indicators,227,Tuvalu,7209,Share in Land area,6646,Forest land,2010,2010,%,33.33,Fc,Calculated data
EL,Land use indicators,227,Tuvalu,7209,Share in Land area,6646,Forest land,2011,2011,%,33.33,Fc,Calculated data
EL,Land use indicators,227,Tuvalu,7209,Share in Land area,6646,Forest land,2012,2012,%,33.33,Fc,Calculated data
EL,Land use indicators,227,Tuvalu,7209,Share in Land area,6646,Forest land,2013,2013,%,33.33,Fc,Calculated data
EL,Land use indicators,227,Tuvalu,7209,Share in Land area,6646,Forest land,2014,2014,%,33.33,Fc,Calculated data
EL,Land use indicators,227,Tuvalu,7209,Share in Land area,6646,Forest land,2015,2015,%,33.33,Fc,Calculated data
EL,Land use indicators,227,Tuvalu,7209,Share in Land area,6646,Forest land,2016,2016,%,33.33,Fc,Calculated data
EL,Land use indicators,226,Uganda,7209,Share in Land area,6610,Agricultural land,1961,1961,%,45.13,Fc,Calculated data
EL,Land use indicators,226,Uganda,7209,Share in Land area,6610,Agricultural land,1962,1962,%,45.61,Fc,Calculated data
EL,Land use indicators,226,Uganda,7209,Share in Land area,6610,Agricultural land,1963,1963,%,46.33,Fc,Calculated data
EL,Land use indicators,226,Uganda,7209,Share in Land area,6610,Agricultural land,1964,1964,%,49.41,Fc,Calculated data
EL,Land use indicators,226,Uganda,7209,Share in Land area,6610,Agricultural land,1965,1965,%,49.4,Fc,Calculated data
EL,Land use indicators,226,Uganda,7209,Share in Land area,6610,Agricultural land,1966,1966,%,49.47,Fc,Calculated data
EL,Land use indicators,226,Uganda,7209,Share in Land area,6610,Agricultural land,1967,1967,%,49.49,Fc,Calculated data
EL,Land use indicators,226,Uganda,7209,Share in Land area,6610,Agricultural land,1968,1968,%,49.67,Fc,Calculated data
EL,Land use indicators,226,Uganda,7209,Share in Land area,6610,Agricultural land,1969,1969,%,49.8,Fc,Calculated data
EL,Land use indicators,226,Uganda,7209,Share in Land area,6610,Agricultural land,1970,1970,%,49.95,Fc,Calculated data
EL,Land use indicators,226,Uganda,7209,Share in Land area,6610,Agricultural land,1971,1971,%,50.2,Fc,Calculated data
EL,Land use indicators,226,Uganda,7209,Share in Land area,6610,Agricultural land,1972,1972,%,50.55,Fc,Calculated data
EL,Land use indicators,226,Uganda,7209,Share in Land area,6610,Agricultural land,1973,1973,%,50.95,Fc,Calculated data
EL,Land use indicators,226,Uganda,7209,Share in Land area,6610,Agricultural land,1974,1974,%,51.37,Fc,Calculated data
EL,Land use indicators,226,Uganda,7209,Share in Land area,6610,Agricultural land,1975,1975,%,52.08,Fc,Calculated data
EL,Land use indicators,226,Uganda,7209,Share in Land area,6610,Agricultural land,1976,1976,%,52.74,Fc,Calculated data
EL,Land use indicators,226,Uganda,7209,Share in Land area,6610,Agricultural land,1977,1977,%,52.74,Fc,Calculated data
EL,Land use indicators,226,Uganda,7209,Share in Land area,6610,Agricultural land,1978,1978,%,53.1,Fc,Calculated data
EL,Land use indicators,226,Uganda,7209,Share in Land area,6610,Agricultural land,1979,1979,%,53.1,Fc,Calculated data
EL,Land use indicators,226,Uganda,7209,Share in Land area,6610,Agricultural land,1980,1980,%,53.45,Fc,Calculated data
EL,Land use indicators,226,Uganda,7209,Share in Land area,6610,Agricultural land,1981,1981,%,53.85,Fc,Calculated data
EL,Land use indicators,226,Uganda,7209,Share in Land area,6610,Agricultural land,1982,1982,%,54.25,Fc,Calculated data
EL,Land use indicators,226,Uganda,7209,Share in Land area,6610,Agricultural land,1983,1983,%,56.55,Fc,Calculated data
EL,Land use indicators,226,Uganda,7209,Share in Land area,6610,Agricultural land,1984,1984,%,57.55,Fc,Calculated data
EL,Land use indicators,226,Uganda,7209,Share in Land area,6610,Agricultural land,1985,1985,%,58.06,Fc,Calculated data
EL,Land use indicators,226,Uganda,7209,Share in Land area,6610,Agricultural land,1986,1986,%,59.14,Fc,Calculated data
EL,Land use indicators,226,Uganda,7209,Share in Land area,6610,Agricultural land,1987,1987,%,59.14,Fc,Calculated data
EL,Land use indicators,226,Uganda,7209,Share in Land area,6610,Agricultural land,1988,1988,%,59.14,Fc,Calculated data
EL,Land use indicators,226,Uganda,7209,Share in Land area,6610,Agricultural land,1989,1989,%,59.37,Fc,Calculated data
EL,Land use indicators,226,Uganda,7209,Share in Land area,6610,Agricultural land,1990,1990,%,59.87,Fc,Calculated data
EL,Land use indicators,226,Uganda,7209,Share in Land area,6610,Agricultural land,1991,1991,%,60.22,Fc,Calculated data
EL,Land use indicators,226,Uganda,7209,Share in Land area,6610,Agricultural land,1992,1992,%,60.32,Fc,Calculated data
EL,Land use indicators,226,Uganda,7209,Share in Land area,6610,Agricultural land,1993,1993,%,60.47,Fc,Calculated data
EL,Land use indicators,226,Uganda,7209,Share in Land area,6610,Agricultural land,1994,1994,%,60.57,Fc,Calculated data
EL,Land use indicators,226,Uganda,7209,Share in Land area,6610,Agricultural land,1995,1995,%,60.67,Fc,Calculated data
EL,Land use indicators,226,Uganda,7209,Share in Land area,6610,Agricultural land,1996,1996,%,60.92,Fc,Calculated data
EL,Land use indicators,226,Uganda,7209,Share in Land area,6610,Agricultural land,1997,1997,%,60.92,Fc,Calculated data
EL,Land use indicators,226,Uganda,7209,Share in Land area,6610,Agricultural land,1998,1998,%,61.27,Fc,Calculated data
EL,Land use indicators,226,Uganda,7209,Share in Land area,6610,Agricultural land,1999,1999,%,61.37,Fc,Calculated data
EL,Land use indicators,226,Uganda,7209,Share in Land area,6610,Agricultural land,2000,2000,%,62.62,Fc,Calculated data
EL,Land use indicators,226,Uganda,7209,Share in Land area,6610,Agricultural land,2001,2001,%,63.12,Fc,Calculated data
EL,Land use indicators,226,Uganda,7209,Share in Land area,6610,Agricultural land,2002,2002,%,64.12,Fc,Calculated data
EL,Land use indicators,226,Uganda,7209,Share in Land area,6610,Agricultural land,2003,2003,%,65.62,Fc,Calculated data
EL,Land use indicators,226,Uganda,7209,Share in Land area,6610,Agricultural land,2004,2004,%,66.37,Fc,Calculated data
EL,Land use indicators,226,Uganda,7209,Share in Land area,6610,Agricultural land,2005,2005,%,66.37,Fc,Calculated data
EL,Land use indicators,226,Uganda,7209,Share in Land area,6610,Agricultural land,2006,2006,%,67.38,Fc,Calculated data
EL,Land use indicators,226,Uganda,7209,Share in Land area,6610,Agricultural land,2007,2007,%,68.38,Fc,Calculated data
EL,Land use indicators,226,Uganda,7209,Share in Land area,6610,Agricultural land,2008,2008,%,69.64,Fc,Calculated data
EL,Land use indicators,226,Uganda,7209,Share in Land area,6610,Agricultural land,2009,2009,%,70.64,Fc,Calculated data
EL,Land use indicators,226,Uganda,7209,Share in Land area,6610,Agricultural land,2010,2010,%,71.14,Fc,Calculated data
EL,Land use indicators,226,Uganda,7209,Share in Land area,6610,Agricultural land,2011,2011,%,71.89,Fc,Calculated data
EL,Land use indicators,226,Uganda,7209,Share in Land area,6610,Agricultural land,2012,2012,%,72.14,Fc,Calculated data
EL,Land use indicators,226,Uganda,7209,Share in Land area,6610,Agricultural land,2013,2013,%,71.89,Fc,Calculated data
EL,Land use indicators,226,Uganda,7209,Share in Land area,6610,Agricultural land,2014,2014,%,71.89,Fc,Calculated data
EL,Land use indicators,226,Uganda,7209,Share in Land area,6610,Agricultural land,2015,2015,%,71.89,Fc,Calculated data
EL,Land use indicators,226,Uganda,7209,Share in Land area,6610,Agricultural land,2016,2016,%,71.89,Fc,Calculated data
EL,Land use indicators,226,Uganda,7209,Share in Land area,6646,Forest land,1990,1990,%,23.78,Fc,Calculated data
EL,Land use indicators,226,Uganda,7209,Share in Land area,6646,Forest land,1991,1991,%,23.34,Fc,Calculated data
EL,Land use indicators,226,Uganda,7209,Share in Land area,6646,Forest land,1992,1992,%,22.89,Fc,Calculated data
EL,Land use indicators,226,Uganda,7209,Share in Land area,6646,Forest land,1993,1993,%,22.45,Fc,Calculated data
EL,Land use indicators,226,Uganda,7209,Share in Land area,6646,Forest land,1994,1994,%,22.01,Fc,Calculated data
EL,Land use indicators,226,Uganda,7209,Share in Land area,6646,Forest land,1995,1995,%,21.57,Fc,Calculated data
EL,Land use indicators,226,Uganda,7209,Share in Land area,6646,Forest land,1996,1996,%,21.13,Fc,Calculated data
EL,Land use indicators,226,Uganda,7209,Share in Land area,6646,Forest land,1997,1997,%,20.69,Fc,Calculated data
EL,Land use indicators,226,Uganda,7209,Share in Land area,6646,Forest land,1998,1998,%,20.25,Fc,Calculated data
EL,Land use indicators,226,Uganda,7209,Share in Land area,6646,Forest land,1999,1999,%,19.8,Fc,Calculated data
EL,Land use indicators,226,Uganda,7209,Share in Land area,6646,Forest land,2000,2000,%,19.36,Fc,Calculated data
EL,Land use indicators,226,Uganda,7209,Share in Land area,6646,Forest land,2001,2001,%,18.92,Fc,Calculated data
EL,Land use indicators,226,Uganda,7209,Share in Land area,6646,Forest land,2002,2002,%,18.48,Fc,Calculated data
EL,Land use indicators,226,Uganda,7209,Share in Land area,6646,Forest land,2003,2003,%,18.04,Fc,Calculated data
EL,Land use indicators,226,Uganda,7209,Share in Land area,6646,Forest land,2004,2004,%,17.6,Fc,Calculated data
EL,Land use indicators,226,Uganda,7209,Share in Land area,6646,Forest land,2005,2005,%,17.16,Fc,Calculated data
EL,Land use indicators,226,Uganda,7209,Share in Land area,6646,Forest land,2006,2006,%,16.48,Fc,Calculated data
EL,Land use indicators,226,Uganda,7209,Share in Land area,6646,Forest land,2007,2007,%,15.81,Fc,Calculated data
EL,Land use indicators,226,Uganda,7209,Share in Land area,6646,Forest land,2008,2008,%,15.13,Fc,Calculated data
EL,Land use indicators,226,Uganda,7209,Share in Land area,6646,Forest land,2009,2009,%,14.45,Fc,Calculated data
EL,Land use indicators,226,Uganda,7209,Share in Land area,6646,Forest land,2010,2010,%,13.73,Fc,Calculated data
EL,Land use indicators,226,Uganda,7209,Share in Land area,6646,Forest land,2011,2011,%,13.06,Fc,Calculated data
EL,Land use indicators,226,Uganda,7209,Share in Land area,6646,Forest land,2012,2012,%,12.38,Fc,Calculated data
EL,Land use indicators,226,Uganda,7209,Share in Land area,6646,Forest land,2013,2013,%,11.71,Fc,Calculated data
EL,Land use indicators,226,Uganda,7209,Share in Land area,6646,Forest land,2014,2014,%,11.03,Fc,Calculated data
EL,Land use indicators,226,Uganda,7209,Share in Land area,6646,Forest land,2015,2015,%,10.36,Fc,Calculated data
EL,Land use indicators,226,Uganda,7209,Share in Land area,6646,Forest land,2016,2016,%,9.68,Fc,Calculated data
EL,Land use indicators,230,Ukraine,7209,Share in Land area,6610,Agricultural land,1992,1992,%,72.37,Fc,Calculated data
EL,Land use indicators,230,Ukraine,7209,Share in Land area,6610,Agricultural land,1993,1993,%,72.31,Fc,Calculated data
EL,Land use indicators,230,Ukraine,7209,Share in Land area,6610,Agricultural land,1994,1994,%,72.26,Fc,Calculated data
EL,Land use indicators,230,Ukraine,7209,Share in Land area,6610,Agricultural land,1995,1995,%,72.24,Fc,Calculated data
EL,Land use indicators,230,Ukraine,7209,Share in Land area,6610,Agricultural land,1996,1996,%,72.22,Fc,Calculated data
EL,Land use indicators,230,Ukraine,7209,Share in Land area,6610,Agricultural land,1997,1997,%,72.24,Fc,Calculated data
EL,Land use indicators,230,Ukraine,7209,Share in Land area,6610,Agricultural land,1998,1998,%,71.82,Fc,Calculated data
EL,Land use indicators,230,Ukraine,7209,Share in Land area,6610,Agricultural land,1999,1999,%,71.55,Fc,Calculated data
EL,Land use indicators,230,Ukraine,7209,Share in Land area,6610,Agricultural land,2000,2000,%,71.47,Fc,Calculated data
EL,Land use indicators,230,Ukraine,7209,Share in Land area,6610,Agricultural land,2001,2001,%,71.43,Fc,Calculated data
EL,Land use indicators,230,Ukraine,7209,Share in Land area,6610,Agricultural land,2002,2002,%,71.45,Fc,Calculated data
EL,Land use indicators,230,Ukraine,7209,Share in Land area,6610,Agricultural land,2003,2003,%,71.38,Fc,Calculated data
EL,Land use indicators,230,Ukraine,7209,Share in Land area,6610,Agricultural land,2004,2004,%,71.38,Fc,Calculated data
EL,Land use indicators,230,Ukraine,7209,Share in Land area,6610,Agricultural land,2005,2005,%,71.29,Fc,Calculated data
EL,Land use indicators,230,Ukraine,7209,Share in Land area,6610,Agricultural land,2006,2006,%,71.26,Fc,Calculated data
EL,Land use indicators,230,Ukraine,7209,Share in Land area,6610,Agricultural land,2007,2007,%,71.23,Fc,Calculated data
EL,Land use indicators,230,Ukraine,7209,Share in Land area,6610,Agricultural land,2008,2008,%,71.28,Fc,Calculated data
EL,Land use indicators,230,Ukraine,7209,Share in Land area,6610,Agricultural land,2009,2009,%,71.25,Fc,Calculated data
EL,Land use indicators,230,Ukraine,7209,Share in Land area,6610,Agricultural land,2010,2010,%,71.23,Fc,Calculated data
EL,Land use indicators,230,Ukraine,7209,Share in Land area,6610,Agricultural land,2011,2011,%,71.26,Fc,Calculated data
EL,Land use indicators,230,Ukraine,7209,Share in Land area,6610,Agricultural land,2012,2012,%,71.29,Fc,Calculated data
EL,Land use indicators,230,Ukraine,7209,Share in Land area,6610,Agricultural land,2013,2013,%,71.68,Fc,Calculated data
EL,Land use indicators,230,Ukraine,7209,Share in Land area,6610,Agricultural land,2014,2014,%,71.66,Fc,Calculated data
EL,Land use indicators,230,Ukraine,7209,Share in Land area,6610,Agricultural land,2015,2015,%,71.65,Fc,Calculated data
EL,Land use indicators,230,Ukraine,7209,Share in Land area,6610,Agricultural land,2016,2016,%,71.67,Fc,Calculated data
EL,Land use indicators,230,Ukraine,7209,Share in Land area,6646,Forest land,1992,1992,%,16.09,Fc,Calculated data
EL,Land use indicators,230,Ukraine,7209,Share in Land area,6646,Forest land,1993,1993,%,16.13,Fc,Calculated data
EL,Land use indicators,230,Ukraine,7209,Share in Land area,6646,Forest land,1994,1994,%,16.17,Fc,Calculated data
EL,Land use indicators,230,Ukraine,7209,Share in Land area,6646,Forest land,1995,1995,%,16.21,Fc,Calculated data
EL,Land use indicators,230,Ukraine,7209,Share in Land area,6646,Forest land,1996,1996,%,16.25,Fc,Calculated data
EL,Land use indicators,230,Ukraine,7209,Share in Land area,6646,Forest land,1997,1997,%,16.29,Fc,Calculated data
